"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0043062","extracellular structure organization","76/3451","315/23210",9.08861488385794e-06,0.000161735437774705,0.000101294012083404,"Mmp19/Sh3pxd2b/Bcl3/Has1/Mmp8/Olfml2a/Nfkb2/Myo1e/Tnxb/B4galt1/Itga8/Lox/Mpzl3/Il6/Ccn1/Col1a2/Mmp14/Sdc4/Fgfr4/Foxf1/Antxr1/Abl2/P4ha1/Adamts9/Elf3/Ecm2/Cd34/Ramp2/Tnf/Lgals3/Tgfbr1/Mmp2/Pxdn/Wnt3a/Egflam/Postn/Col3a1/Ero1l/Col1a1/Serpinh1/Lamb1/Foxf2/Pla2g7/Pdcd6ip/Dpp4/Col18a1/Col14a1/Abi3bp/Smad3/Ddr2/Nphp3/Mmp9/Adamtsl2/Col8a1/Lcat/Gpihbp1/Mpv17/Ces1d/Sulf1/Dpt/Soat2/Scara3/Idua/Tnfrsf11b/Fbln1/Mmp3/Mfap4/Rgcc/Ccdc80/Hyal1/Lum/Sfrp2/Wt1/Tgfb1/Myh11/Abcg1",76
"GO:0070661","leukocyte proliferation","79/3451","331/23210",9.34644767551398e-06,0.000165845731023847,0.000103868266061217,"Cdkn1a/Flt3l/Gja1/Cebpb/Ahr/Irs2/Myd88/Cd80/Hspd1/Anxa1/Ctps/Il6/Shb/Sdc4/Cblb/P2rx7/Pawr/Ceacam1/F2rl1/Gpnmb/Tnfsf9/St6gal1/Cd46/Cxcl12/Lgals3/Gnrh1/Arg2/Psmb10/Wnt3a/Atm/Tlr4/Azi2/Card11/Tbk1/Ptpn22/Cd22/Irf1/Cd180/Itgam/Tarm1/Tnfsf13b/Cd44/Hes1/Pde5a/Il33/Clu/Mef2c/Sox11/Tnfrsf14/Cd320/H2-Ab1/Cx3cl1/Il1b/Slfn1/Cd79a/Cd19/Slamf6/Vav3/Cd276/Ada/Havcr2/Ighm/Ccl12/Spn/Lrrc32/Cr2/H2-Aa/Igf1/H2-M3/Trp53/Ikzf3/March7/Ifna4/Siglecg/Vsir/Fyn/Npr3/Il7r/Tgfb1",79
"GO:0032755","positive regulation of interleukin-6 production","32/3451","99/23210",9.54474125395445e-06,0.000168879017888736,0.000105767996884418,"Stat3/Tlr2/Arid5a/Mmp8/Myd88/Il1f9/Hspd1/Il6/Wnt5a/P2rx7/Xbp1/F2rl1/Tnfsf9/Tnf/Adora2b/Ptafr/Tlr4/Il1a/Vegfd/Unc93b1/Il33/Tlr6/Ptpn11/Il1b/Il1rl2/Zbtb20/Ifih1/Rab7b/Hyal2/Ddx58/Lilra5/Tlr1",32
"GO:0045621","positive regulation of lymphocyte differentiation","34/3451","108/23210",9.71298853470641e-06,0.000171364869148035,0.000107324871809057,"Flt3l/Hsp90aa1/Nfkbiz/Anxa1/Il6/Myb/Shb/Mmp14/Xbp1/Tnfsf9/Cd46/H2-DMa/Nlrp3/Irf1/Il4ra/Hlx/Socs5/Il1b/Il1rl2/Itpkb/Cbfb/Socs1/Il15ra/Ada/H2-Aa/Tespa1/Gas6/H2-M3/Rasgrp1/Vsir/Vnn1/Il7r/Il2rg/Tgfb1",34
"GO:0002720","positive regulation of cytokine production involved in immune response","21/3451","53/23210",9.876933826026e-06,0.000173516213189314,0.000108672246709148,"Nr4a3/Tlr2/Arid5a/Ddx21/Il6/Fzd5/Wnt5a/F2rl1/Traf2/Rtn4/Il18r1/Tek/Mapk3/Tlr4/Nlrp3/Tnfrsf14/Il1r1/Il1b/Ddx58/H2-M3/Sema7a",21
"GO:0002293","alpha-beta T cell differentiation involved in immune response","24/3451","65/23210",9.89112664658115e-06,0.000173516213189314,0.000108672246709148,"Ptger4/Bcl3/Stat3/Nfkbiz/Gadd45g/Anxa1/Il6/Myb/Shb/Zc3h12a/Relb/Il18r1/Rorc/Tmem98/Nlrp3/Irf1/Batf/Il4ra/Hlx/Socs5/Slamf6/Spn/Smad7/Tgfb1",24
"GO:0052548","regulation of endopeptidase activity","80/3451","337/23210",1.0165121962513e-05,0.000177817643395234,0.000111366208708134,"Ptgs2/Myc/Thbs1/Serpine1/F3/Casp4/Plaur/Siah2/Stat3/Birc3/Bcl10/Tnfsf10/Serpina3m/Ddx3x/Hspd1/Il6/Serpina3n/Mdm2/Ccn1/Rock2/Timp1/Nr4a1/Psmb9/Pawr/Tnf/Rffl/Birc2/Picalm/S100a9/S100a8/Wnt3a/Rps6ka3/Serpinc1/Nlrp3/Serpinh1/Sirt1/Cradd/Nol3/Robo1/Fnip1/Stfa1/Epha7/Fasl/Serpinb8/Cd44/Atp13a2/Fcmr/Cst7/Psmb8/Usp47/Vcp/Nlrp12/Smad3/Ppp2ca/Tfap4/Gapdh/Cycs/Senp1/Ppm1f/Mrtfa/Mmp9/Htra2/Serpina3i/Fas/Sfn/Ret/Park7/Casp12/Igf1/Gas6/Stat1/Pmaip1/Vsir/Fyn/Serpina9/Pml/Sfrp2/Anxa8/Arrb1/Serpinb1b",80
"GO:0031098","stress-activated protein kinase signaling cascade","71/3451","290/23210",1.0391633058701e-05,0.000180440901625836,0.00011300914086057,"Gadd45a/Trib1/Ptger4/Ern1/Zfp36/Gadd45g/Mmp8/Errfi1/Tnfrsf19/Gadd45b/Myd88/Il1f9/Mapkapk2/Tnxb/Hsph1/Fzd5/Map3k14/Wnt5a/Egfr/Map2k3/Hmgcr/Ptpn1/Ripk1/Map2k4/Sphk1/Zc3h12a/Map3k8/Ceacam1/F2rl1/Mid1/Map2k6/Dusp22/Traf2/Prdx1/Tnf/Ezr/Zfp36l1/Mapk3/Tlr4/Map3k19/Ptpn22/Il1a/Bmp2/Dixdc1/Dusp1/Spag9/Dvl3/Fgd2/Samd5/Edn1/Sema4c/Tiam1/Tlr6/Axin1/Map4k1/Il1b/Fzd4/Strada/Traf4/Map4k2/Fas/Stk4/Pak6/Dusp19/Zfp622/Rasgrp1/Dtnbp1/Mapk8/Sfrp2/Map4k4/Eif2ak2",71
"GO:0010574","regulation of vascular endothelial growth factor production","15/3451","31/23210",1.04027467172142e-05,0.000180440901625836,0.00011300914086057,"Ptgs2/Atf4/Il6/Ccl2/Adora2b/Ccbe1/Ndrg2/Il1a/Hif1a/Sars/Il1b/Hpse/Sulf1/C5ar1/Hc",15
"GO:0045932","negative regulation of muscle contraction","15/3451","31/23210",1.04027467172142e-05,0.000180440901625836,0.00011300914086057,"Ptgs2/Ptger4/Atp1a2/Adrb1/Zc3h12a/Calca/Adora2b/Arg2/Dock4/Pde5a/Gucy1a1/Rgs2/Calcrl/Kcne3/Adra2a",15
"GO:0007173","epidermal growth factor receptor signaling pathway","31/3451","95/23210",1.05330476385366e-05,0.000181842965802752,0.00011388724591678,"Areg/Hbegf/Plaur/Ptpn2/Rhbdf2/Errfi1/Egfr/Ptpn12/Adam17/Cblb/Fam83b/Abl2/Ceacam1/Arf4/Itga1/Rnf115/Bcar1/Erbb3/Fasl/Nrg2/Ptpn11/Socs5/Mmp9/Adgre4/Efemp1/Esr2/Plcg1/Cdh13/Adra2a/Agr2/Tgfb1",31
"GO:0001659","temperature homeostasis","49/3451","179/23210",1.05719230320952e-05,0.000181842965802752,0.00011388724591678,"Ptgs2/Atf4/Ddit3/Arntl/Ffar4/Gja1/Stat3/Cckar/Cebpb/Gadd45g/Egr1/Lepr/Tfe3/Kdm6b/G0s2/Adrb1/Hadh/Adam17/Mfap2/Id1/Apln/Appl2/Tle3/Map2k6/Tnf/Il18r1/Lama4/Tlr4/Prkab2/Zfp516/Il1a/Nr1d1/Adamts5/Il4ra/Acsl1/Fto/Slc27a1/Il1b/Adipoq/Cmklr1/Dio2/Plac8/Wnt10b/Adrb3/Arrdc3/Lgr4/Ednrb/Thra/Npr3",49
"GO:0034612","response to tumor necrosis factor","49/3451","179/23210",1.05719230320952e-05,0.000181842965802752,0.00011388724591678,"Gch1/Casp4/Ccl3/Ptpn2/Birc3/Rela/Zfp36/Nfe2l2/Krt18/Krt8/Cxcl16/Il6/Ripk1/Sphk1/Zc3h12a/Ccl17/Adam17/Ccl2/F2rl1/Traf2/Tnf/Rffl/Birc2/Pid1/Zfp36l1/Mapk3/Actn4/Tank/Irf1/Sirt1/Nol3/Spata2/Nr1d1/Nfkbia/Ccl9/Rps6kb1/Cx3cl1/Ccl7/Mir143/Adipoq/H2bc21/Ythdc2/Ccl12/Cd14/Gas6/Ccl25/Stat1/Zfp36l2/Ankrd1",49
"GO:0017148","negative regulation of translation","40/3451","136/23210",1.0665804118822e-05,0.000182948167871461,0.00011457942787296,"Sesn2/Stat3/Zfp36/Cpeb4/Ddx3x/Patl1/Eprs/Rock2/Zc3h12a/Btg2/Eif2s1/Samd4b/Tob1/Cpeb2/Upf1/Eif6/Zfp36l1/Bank1/Ythdf2/Ago1/Syncrip/Cnot7/Fto/Igfbp5/Gapdh/Eif4ebp2/Mir143/Rgs2/Ago4/Larp1/Mov10/Eif4e2/Tia1/Eif4ebp1/Zfp36l2/Hnrnpr/Grb7/Pml/Eif2ak2/Wt1",40
"GO:0043900","regulation of multi-organism process","90/3451","391/23210",1.09391534868917e-05,0.000187117099117884,0.000117190406504855,"Trib1/Tnfaip3/Jun/Tlr2/Zfp36/Chd1/Vps37b/Ddx3x/Tmem173/B4galt1/Fgl2/Shb/Timp1/Zc3h12a/Optn/P2ry2/Ceacam1/F2rl1/Nploc4/Itgav/Tnf/Mill2/Kpna2/Bmp6/Hdac4/Trim35/Arg2/Morc2a/Ovgp1/Ifitm1/Mapk3/Ptafr/Hspa8/Lgals1/Ctdp1/Tbk1/Fcer2a/Ptpn22/Nectin2/Ankrd17/Cd180/Srpk1/Ythdf2/Ddx60/Dhx58/Cd37/Gbp4/Pde5a/Cnot7/Ar/Tspan32/Cx3cl1/Mir24-2/Tfap4/Gapdh/Il1b/Cxcl1/Ifitm2/Trim21/Ada/Havcr2/Ythdc2/Larp1/Park7/Tmprss2/Cd84/Oas1c/Ly96/Spn/Igf1/Ddx58/Rnf26/Fbln1/Oas1b/Cgas/Isg20/Ly86/Stat1/Vapa/Trim25/Ednrb/Nbn/Parp9/Inhbb/Mid2/Ifitm6/Pml/Exoc2/Eif2ak2/Arhgdib",90
"GO:0031669","cellular response to nutrient levels","52/3451","194/23210",1.10551774068983e-05,0.000188579338363528,0.000118106198874512,"Atf3/Cdkn1a/Atf4/Sesn2/Pim1/Jun/Asns/Cpeb4/Srf/Nfe2l2/Pdk4/Hspa5/Slc2a1/Snai2/Zc3h12a/Xbp1/Eif2s1/Pdk2/Pik3c2a/Mapk3/P2rx4/Postn/Pik3r4/Sirt1/Seh1l/Fnip1/Aoc1/Nupr1l/Lrrk2/Szt2/Cdkn2b/Pik3c3/Foxa2/Dapl1/Nuak2/Fas/Fads1/Gas2l1/Pik3c2b/Cd68/Gas6/Angptl4/P2ry12/Higd1a/Trp53/Mir874/Mapk8/Fyn/Rrp8/Inhbb/Pck1/Eif2ak2",52
"GO:0031214","biomineral tissue development","45/3451","160/23210",1.12440105170686e-05,0.000190260705339955,0.000119159229732622,"Ptgs2/Atf4/Tuft1/Ccr1/Gja1/Cebpb/Hey1/Lox/Cnnm4/Aspn/Sbno2/Ccn1/Col1a2/P2rx7/Fam83h/Fam20a/Mgp/Bmp6/S1pr1/Fgf23/Mtss1/Col1a1/Ifitm5/Fgfr2/Slc20a1/Bmp2/Hacd1/Hif1a/Spp1/Mef2c/Phex/Smad3/Ddr2/Hey2/Bmpr1b/Cd276/Wnt10b/Axin2/Ltbp3/Igf1/Gas6/Gpc3/Lgr4/Osr1/Tgfb1",45
"GO:0017038","protein import","55/3451","209/23210",1.12461793439811e-05,0.000190260705339955,0.000119159229732622,"Ptgs2/Cdkn1a/Arntl/Nup98/Hsp90aa1/Stat3/Bag3/Hspd1/Zc3h12a/Kpna4/Hspa4/Xbp1/Kpna1/Tmco6/Pom121/Appl2/Ipo7/Nup54/Nup50/Kpna2/Tek/Cry2/Hspa8/Angpt1/Chchd4/Ptpn22/Epm2a/Lmna/Timm23/Grpel2/Ranbp2/Lrp2/Nfkbia/Lrrk2/Gbp4/Clu/Agk/Ppp2ca/Cse1l/Pex7/Pex10/Ran/Pik3r2/Gpihbp1/Dnajc19/Rpain/Hyal2/Dmap1/Fam53c/Pex2/Trp53/Smo/Tomm40/Pml/Tgfb1",55
"GO:2000027","regulation of animal organ morphogenesis","55/3451","209/23210",1.12461793439811e-05,0.000190260705339955,0.000119159229732622,"Myc/Tnfaip3/Pim1/Gata5/Lif/Etv5/Tacstd2/B4galt1/Snai2/Aspn/Fgf7/Wnt5a/Tbx2/Fgfr4/Ptk7/Srsf6/Xbp1/Abl2/Ceacam1/Wnt2/Cd34/Nfib/Tnf/Tgfbr1/Rtn4/Lims2/Chad/Wnt3a/Numb/Fgfr2/Bmp2/Robo1/Dvl3/Hes1/Edn1/Gdnf/Ar/Gli1/Dvl1/Robo2/Tbx5/Sulf1/Ednra/Tnfrsf11b/Gpc3/Lgr4/Smo/Sema3c/Jag1/Pml/Fgf2/Sfrp2/Wt1/Tgfb1/Fzd2",55
"GO:0019216","regulation of lipid metabolic process","80/3451","338/23210",1.14052456712904e-05,0.000192424568361251,0.000120514445200808,"Ptgs2/Nr4a3/Irs2/Pdk4/Abcd2/Pik3r3/Egr1/Anxa1/Snai2/Ccn1/Sphk1/Fgfr4/Ceacam1/C1qtnf2/Pdk2/Gk/Trib3/Appl2/Pik3ip1/Pdk1/Bcl11b/Kit/Tnf/Adora2b/Bmp6/Hcar2/Nr1d2/Eif6/Samd8/Tek/Sf1/Pik3r5/Pik3r4/Rorc/Idh1/Sirt1/Il1a/Bmp2/Lgals12/Lpcat1/Ddx20/Nr1d1/Ldlr/Cdk4/Rarres2/Acacb/Slc27a1/Bmp5/Foxa2/Apobec1/Il1b/Zbtb20/Erlin1/Cd19/Vav3/Snai1/Nr3c1/Avpr1a/Adipoq/Pik3r2/Acsl4/Ttc39b/Scp2/Dgkz/Tnfaip8l3/Tspo/Igf1/Fitm2/Angptl4/Dgat2/Pex2/Prkce/Stard4/Thra/Rdh10/Fgf2/Adra2a/Tgfb1/Mtmr1/Abcg1",80
"GO:0032651","regulation of interleukin-1 beta production","26/3451","74/23210",1.21382462379067e-05,0.000203466316448024,0.000127429831089715,"Casp4/Tnfaip3/Ccl3/Tlr2/Errfi1/Egr1/Fzd5/Wnt5a/Sphk1/Zc3h12a/P2rx7/Hspb1/Arg2/Tlr4/Ifi205/Trim16/Nlrp3/Smad3/Naip5/Mndal/Cx3cr1/Igf1/Lilra5/Acp5/Pml/Serpinb1b",26
"GO:1901224","positive regulation of NIK/NF-kappaB signaling","26/3451","74/23210",1.21382462379067e-05,0.000203466316448024,0.000127429831089715,"Rela/Tlr2/Mmp8/Egfr/Sphk1/Glrx/Rtkn2/Traf2/Tnf/Il18r1/Tcim/Actn4/Tlr4/Trip6/Samd5/Edn1/Ago1/Ptp4a3/Nlrp12/Il1b/Traf4/Nfat5/Havcr2/Cd14/Tlr1/Eif2ak2",26
"GO:0003012","muscle system process","90/3451","392/23210",1.21585539707402e-05,0.000203466316448024,0.000127429831089715,"Ptgs2/Ptger4/Tpcn2/Atp1a2/Nr4a3/Gata5/Homer1/Srf/Errfi1/Kcnj2/Mylk/Map2k3/Kcne4/Adrb1/Rock2/Map2k4/Sphk1/Zc3h12a/Pawr/Ccdc78/Scn3b/Map2k6/Kit/Adra1a/Calca/Adora2b/Hdac4/Fbxo32/Arg2/Npy1r/Ptafr/P2rx4/Ctdp1/Nedd4l/Lmna/Sirt1/Nol3/Ppp1r13l/Dock4/Edn1/Grcc10/Gdnf/Pde5a/Tiam1/Pdlim5/Camk2d/Kcnj8/Ar/Mef2c/Gucy1a1/Oga/Igfbp5/Kcne2/Col14a1/Synm/Smad3/Kdm4a/Fxyd1/Atp1b1/Hey2/Tmod1/Chrm2/Nr3c1/Gpd1l/Rgs4/Rgs2/Sulf1/Ada/Kcnq1/Klf15/Atp2b4/Ednra/Calcrl/Igf1/Stc1/Tmod2/Kcne3/Cacna1d/Ednrb/Cacna1c/Myh7/Atp2a2/Jsrp1/Smad7/Lmcd1/Dsp/Adra2a/Dmpk/Myh11/Pde9a",90
"GO:0002764","immune response-regulating signaling pathway","103/3451","463/23210",1.25911337930517e-05,0.000210135813978633,0.000131606900585126,"Tnfaip3/Clec4d/Clec4e/Ptpn2/Nr4a3/Nfkbiz/Rela/Tlr2/Bcl10/Tmem173/Myd88/Tnip1/Hspd1/Mapkapk2/Shb/Elf1/Zc3h12a/Cblb/Pawr/F2rl1/Nploc4/Appl2/Dusp22/Kit/Irak2/Tnf/Lgals3/Mill2/Tnip3/Rtn4/Ezr/Arf6/Tlr13/Tlr4/Rps6ka3/Ptpn22/Cd22/Tlr5/Nectin2/Irf1/Ankrd17/Unc93b1/Tril/Bcar1/Ddx60/Dhx58/Fpr1/Clec12b/Nr1d1/Nfkbia/Tnip2/Lrrfip2/Ighv6-6/Tlr6/Prkd2/Ms4a1/Mef2c/Igh-VX24/Ighv1-19/Itk/Myo1g/Ighv1-72/Cd79a/Cd19/Vav3/Ifih1/Klre1/Cmklr1/Nfam1/Cd276/Wdfy1/Ada/Havcr2/Ighm/C5ar1/Pram1/Rab7b/Cd300lf/Ly96/Spn/Cd79b/Tespa1/Cd14/Pik3ap1/Ddx58/Colec12/Lat2/Prkce/Ighv1-77/Ptprs/Tlr1/H2-M3/Lcp2/Thy1/Prkcb/Lgr4/Plcg1/Lax1/Gcsam/Ighg/Cmtm3/Fyn/Gpr33",103
"GO:0032868","response to insulin","58/3451","225/23210",1.2917911677344e-05,0.000214279646600909,0.000134202160087234,"Sesn2/Socs3/Ptpn2/Rela/Irs2/Pdk4/Pik3r3/Egr1/Egr2/Srsf3/Eprs/Ndel1/Ptpn1/Sgk1/Cish/Xbp1/Pdk2/Cpeb2/Trib3/Appl2/Lpin2/Eif6/Pid1/Slc25a33/Zfp36l1/Cry2/Cry1/Uso1/Prkdc/Gpr21/Sirt1/Bcar1/Socs7/Cdk4/Cdk2/Rarres2/Sort1/Stxbp4/Rps6kb1/Slc27a1/Ptpn11/Il1b/C2cd5/Eif4ebp2/Mir143/Dnaic1/Adipoq/Pik3r2/Socs1/Klf15/Stat1/Eif4ebp1/Uchl3/Prkcb/Myo5a/Inhbb/Lpin3/Pck1",58
"GO:0007266","Rho protein signal transduction","52/3451","195/23210",1.29231736717862e-05,0.000214279646600909,0.000134202160087234,"Rhou/Rnd3/Col1a2/Adrb1/Rock2/Gpr65/Abl2/Rtkn/Tax1bp3/F2rl1/Plekhg2/Adra1a/Heg1/P2ry10/Rhov/Prex2/Col3a1/Nrp1/Gna13/Robo1/Cnksr1/Arhgef10/Fgd2/Arhgef17/Tnfaip1/Tiam1/Rhoj/Rasgrf2/Baiap2/Arhgef38/Rnd1/Rhog/Ngef/Vav3/Arhgef40/Eps8l1/Rhob/Arhgef15/Arhgef25/Cdh2/Cdc42ep3/Plekhg6/Ednra/Arhgap32/Arhgef18/Rhoh/Cdc42ep1/Cdh13/Rac3/Arap3/Arhgdib/Arrb1",52
"GO:0090287","regulation of cellular response to growth factor stimulus","67/3451","271/23210",1.29435316894152e-05,0.000214279646600909,0.000134202160087234,"Thbs1/Mmrn2/Hspa5/Spry4/Itga8/Lox/Aspn/Wnt5a/Hsp90ab1/Fuz/Ccn1/Spry2/Ptpn1/Fgfbp1/Skil/Adam17/Smad6/Xbp1/Grem2/Apln/Tob1/Zeb1/Rnf111/Hhip/Htra3/Nrep/Rasl11b/Tek/Slit2/Angpt1/Strap/Ccbe1/Smurf1/Tmem204/Sirt1/Vegfd/Robo1/Hif1a/Hes1/Lrp2/Ptp4a3/Kdr/Prkd2/Cdkn2b/Sox11/Axin1/Smad3/Acvrl1/Adgra2/Fzd4/Adamtsl2/Sulf1/Fst/Rgma/Shisa2/Tcf4/Tgfb1i1/Gpc3/Fgf18/Trp53/Got1/Prkcb/Vsir/Smad7/Fgf2/Sfrp2/Tgfb1",67
"GO:0018105","peptidyl-serine phosphorylation","76/3451","318/23210",1.29965627232612e-05,0.000214582285604647,0.000134391701225054,"Ptgs2/Ppp1r15a/Hsp90aa1/Ern1/Lif/Mapkapk2/Top1/Il6/Wnt5a/Egfr/Smg1/Hsp90ab1/Spry2/Ripk1/Rock2/Sgk1/Fnip2/Csnk2a2/Pwp1/Pdk2/Prkg2/Pdk1/Prkx/Tnf/Tgfbr1/Hipk4/Cdk5r1/Bcar3/Tek/Mapk3/Smyd3/Wnt3a/Atm/Angpt1/Tbk1/Cab39/Epm2a/Prkdc/Fnip1/Pkd1/Cd44/Lrrk2/Rps6ka2/Prkd2/Camk2d/Cdk2/Ramp3/Rps6kb1/Axin1/Map4k1/Ppm1f/Gfra2/Gpd1l/Ret/Plk2/Stk4/Park7/Ggnbp2/Atp2b4/Gas6/Prkce/Prkcg/Hax1/Osm/Prkcb/Stk38l/Ifna4/Mapk8/Smad7/Ntf3/Sfrp2/Tcl1b1/Ddit4/Dmpk/Arrb1/Tgfb1",76
"GO:0051084","'de novo' posttranslational protein folding","16/3451","35/23210",1.31902370201172e-05,0.000216621578721339,0.000135668899249469,"Dnajb1/Hspa1a/Hspa5/Hsph1/Hspa9/H2-DMb2/Hspe1/Ptges3/H2-DMa/Hspa8/Dnajb4/Chchd4/Ero1l/St13/Bag1/Entpd5",16
"GO:1904707","positive regulation of vascular smooth muscle cell proliferation","16/3451","35/23210",1.31902370201172e-05,0.000216621578721339,0.000135668899249469,"Nr4a3/Jun/Ern1/Mdm2/Adamts1/Tnf/Nqo2/Mmp2/Edn1/Camk2d/Igfbp5/Mmp9/Htr1b/Igf1/Hpgd/Fgf2",16
"GO:0038127","ERBB signaling pathway","33/3451","105/23210",1.35677057913683e-05,0.000221976060396335,0.000139022381571896,"Areg/Hbegf/Plaur/Ptpn2/Rhbdf2/Errfi1/Egfr/Ptpn12/Adam17/Cblb/Fam83b/Abl2/Ceacam1/Rtn4/Arf4/Itga1/Sh3tc2/Rnf115/Bcar1/Erbb3/Fasl/Nrg2/Ptpn11/Socs5/Mmp9/Adgre4/Efemp1/Esr2/Plcg1/Cdh13/Adra2a/Agr2/Tgfb1",33
"GO:0001558","regulation of cell growth","97/3451","431/23210",1.35881701748688e-05,0.000221976060396335,0.000139022381571896,"Hbegf/Tnfrsf12a/Cdkn1a/Sesn2/Sertad1/Osgin1/Gja1/Ccn5/Srf/Ddx3x/Cxcl16/Cth/Wnt5a/Egfr/Ndel1/Adrb1/Sphk1/Sgk1/Mmp14/Nrg1/Adam17/Dnajb2/Xbp1/Ino80/Prdm4/Cxcl12/Tgfbr1/Smarca2/Rtn4/Picalm/Crk/Cdk5r1/Slc25a33/Tnk1/Wnt3a/Lpar3/Slit2/Ctdp1/Cdkn2aip/Nedd4l/Epm2a/Nrp1/Smurf1/Sirt1/Sema3g/Plaa/Epha7/Ppan/Cd44/Eif4g2/Osgin2/Edn1/Bdkrb1/Sema4c/Adnp2/Twf2/Pot1b/Sema4f/Igfbp5/Col14a1/Usp47/Fam122a/Smad3/Acvrl1/Gas1/Slit3/Nr3c1/Avpr1a/Rgs4/Acsl4/Sfn/Rgs2/Dcun1d3/Arhgap4/Gas2l1/Rgma/Syt17/Igfbp4/Mndal/Hyal2/Cdkn2c/Igf1/Cirbp/Atad3a/Ptprs/Trp53/Hyal1/Efna5/Sema3c/Bcl11a/Pml/Sfrp2/Sema7a/Csf2rb/Wt1/Mapt/Tgfb1",97
"GO:0045599","negative regulation of fat cell differentiation","21/3451","54/23210",1.39082726489548e-05,0.000226605761496823,0.000141921937820469,"Ddit3/Arntl/Wnt5a/Jdp2/Trib2/Trib3/Tnf/Runx1t1/Wnt3a/Sirt1/Sort1/Sod2/Axin1/Smad3/Adipoq/Wnt10b/Tgfb1i1/Zfp36l2/Zadh2/Jag1/Tgfb1",21
"GO:0000054","ribosomal subunit export from nucleus","9/3451","13/23210",1.42077959363053e-05,0.000229667905514883,0.000143839741719442,"Ltv1/Nmd3/Riok2/Abce1/Sdad1/Eif6/Zfp593/Ran/Xpo1",9
"GO:0033750","ribosome localization","9/3451","13/23210",1.42077959363053e-05,0.000229667905514883,0.000143839741719442,"Ltv1/Nmd3/Riok2/Abce1/Sdad1/Eif6/Zfp593/Ran/Xpo1",9
"GO:0050711","negative regulation of interleukin-1 secretion","9/3451","13/23210",1.42077959363053e-05,0.000229667905514883,0.000143839741719442,"Tnfaip3/Ptger4/Il1r2/Zc3h12a/Nlrp3/Nlrp12/Gas6/Pml/Serpinb1b",9
"GO:0035966","response to topologically incorrect protein","39/3451","133/23210",1.4760795153187e-05,0.000237984099401905,0.000149048128054992,"Atf3/Chac1/Thbs1/Atf4/Hspa1a/Ddit3/Ppp1r15a/Ptpn2/Hspb8/Hsp90aa1/Bag3/Ern1/Nfe2l2/Hspa5/Ccnd1/Hspd1/Parp16/Hsph1/Ptpn1/Hspa9/Dnajb9/Ubxn4/Optn/Xbp1/Hspa4l/Hspb1/Hspa8/Ero1l/Ube2j2/Serp1/Clu/Vcp/Tm7sf3/Stc2/Ankzf1/Casp12/Cdk5rap3/Eif2ak2/Agr2",39
"GO:0010959","regulation of metal ion transport","95/3451","421/23210",1.48397628870276e-05,0.000238634207883842,0.000149455287409373,"Ptgs2/Serpine1/Atf4/Gem/Ccr1/Atp1a2/Icam1/Gja1/Cckar/Homer1/Ahr/Kcnj2/Kcnrg/Wnk4/Mylk/Smim6/Kcne4/Adrb1/Cracr2a/Sgk1/P2rx7/Lrrc26/Glrx/Pawr/Aplnr/Scn3b/Cxcl12/Lgals3/Ywhah/Pik3c2a/Tspan13/Hfe/Lpar3/P2rx4/Nedd4l/Ptpn22/Trpc6/Cemip/Nol3/Cracr2b/Glp1r/Usp2/Hes1/Bdkrb1/Cxcl10/Camk2d/Rem1/Prss8/Oga/Ramp3/Kcne2/Nipsnap2/Cx3cl1/Rgs9/Ppp2ca/Fxyd1/Atp1b1/Cd19/Cxcl1/Ubash3b/Gpd1l/Rgs4/Stc2/Neto2/Fxyd3/Nkain1/Kcnq1/Ccl12/Cd84/Atp2b4/Tspo/Ednra/Igf1/Stc1/Nkain4/Klhl24/P2ry12/Prkce/Kcne3/Lilra5/Atp1b2/Cacna1d/Thy1/Atp2c2/Myo5a/Plcg1/Cacna1c/Fyn/Cbarp/Jsrp1/Homer2/Osr1/Pml/Dmpk/Tgfb1",95
"GO:0043525","positive regulation of neuron apoptotic process","27/3451","79/23210",1.48813964150505e-05,0.000238682137306329,0.000149485305342161,"Atf4/Ddit3/Ccl3/Mcl1/Jun/Egr1/Map2k4/Optn/Pawr/Tnf/Hdac4/Cdk5r1/Itga1/Nqo2/Atm/Epha7/Fasl/Nqo1/Ascl1/Il1b/Nr3c1/Fas/Casp2/Trp53/Pmaip1/Mapk8/Bag1",27
"GO:0003300","cardiac muscle hypertrophy","32/3451","101/23210",1.51492116160243e-05,0.000242348139194172,0.000151781302092374,"Nr4a3/Gata5/Errfi1/Adrb1/Rock2/Map2k4/Adra1a/Fbxo32/P2rx4/Ctdp1/Lmna/Sirt1/Edn1/Pde5a/Tiam1/Pdlim5/Camk2d/Mef2c/Col14a1/Smad3/Kdm4a/Hey2/Nr3c1/Rgs4/Rgs2/Klf15/Atp2b4/Igf1/Myh7/Atp2a2/Lmcd1/Pde9a",32
